customer_id,customer_name,city,area,signup_date,customer_segment
CUST3766,Megha Dhawan,Bangalore,HSR Layout,2024-06-14,Regular
CUST3767,Faris Ghosh,Bangalore,Indiranagar,2025-03-03,Regular
CUST3768,Ganga Raghavan,Mumbai,Borivali,2023-08-08,Regular
CUST3769,Yamini Dave,Bangalore,HSR Layout,2023-11-25,New
CUST3770,Aditya Chandran,Pune,Aundh,2024-11-05,New
CUST3771,Januja Gupta,Pune,Baner,2024-05-07,Regular
CUST3772,Jeet Raju,Bangalore,Indiranagar,2025-08-19,New
CUST3773,Ladli Handa,Mumbai,Thane,2023-11-14,Premium
CUST3774,Jackson Palla,Bangalore,Koramangala,2024-08-16,Regular
CUST3775,Indira Arora,Mumbai,Powai,2024-12-21,Regular
CUST3776,Baljiwan Bava,Mumbai,Bandra,2026-02-20,Regular
CUST3777,Tejas Agate,Bangalore,BTM Layout,2024-08-11,New
CUST3778,Chaman Oommen,Mumbai,Kurla,2025-08-14,New
CUST3779,Zashil Bera,Mumbai,Dadar,2025-05-16,New
CUST3780,Pooja Barman,Mumbai,Bandra,2026-05-01,Regular
CUST3781,Ladli Karpe,Pune,Hadapsar,2026-02-04,Regular
CUST3782,Pavani Mutti,Bangalore,Indiranagar,2024-04-03,New
CUST3783,Dhriti De,Bangalore,Jayanagar,2026-01-14,Regular
CUST3784,Utkarsh Talwar,Pune,Koregaon Park,2025-05-27,New
CUST3785,Anthony Desai,Pune,Baner,2025-05-18,Premium
CUST3786,Zehaan Dutta,Pune,Kothrud,2024-06-03,New
CUST3787,Kamala Gara,Pune,Koregaon Park,2026-03-27,Premium
CUST3788,Azad Bora,Mumbai,Thane,2025-12-16,Regular
CUST3789,Lucky Nadig,Bangalore,Jayanagar,2026-03-24,Premium
CUST3790,Qasim Rajagopalan,Pune,Baner,2024-11-10,Regular
CUST3791,Ubika Badami,Pune,Viman Nagar,2024-01-01,Regular
CUST3792,Pranav Sharaf,Pune,Baner,2024-06-29,New
CUST3793,Rudra Behl,Mumbai,Powai,2023-12-21,Premium
CUST3794,Imaran Solanki,Bangalore,HSR Layout,2026-04-21,New
CUST3795,Aishani Peri,Pune,Wakad,2023-07-13,New
CUST3796,Madhavi Kanda,Pune,Hadapsar,2025-05-29,Regular
CUST3797,Faris Andra,Pune,Baner,2023-09-29,Regular
CUST3798,Aahana Kunda,Bangalore,Koramangala,2024-11-25,Regular
CUST3799,Indira Munshi,Mumbai,Thane,2024-01-18,Regular
CUST3800,Chandresh Bains,Mumbai,Andheri,2024-10-30,New
CUST3801,Chatresh Bhattacharyya,Pune,Hadapsar,2024-03-14,Regular
CUST3802,Ojas Hari,Pune,Baner,2023-10-07,Regular
CUST3803,Shivani Chandran,Mumbai,Dadar,2025-01-02,Regular
CUST3804,Yutika Gala,Bangalore,BTM Layout,2023-09-21,Regular
CUST3805,Hredhaan Gandhi,Bangalore,Whitefield,2024-12-14,New
CUST3806,Arjun Sandal,Mumbai,Andheri,2026-05-11,Premium
CUST3807,Kala Sarkar,Pune,Hadapsar,2023-07-23,Regular
CUST3808,Chandran Savant,Pune,Koregaon Park,2026-02-05,Regular
CUST3809,Aarav Khatri,Bangalore,Indiranagar,2024-01-20,New
CUST3810,Charvi Mangat,Mumbai,Andheri,2026-03-20,New
CUST3811,Lila Issac,Bangalore,BTM Layout,2026-03-14,Regular
CUST3812,Hemani Koshy,Bangalore,HSR Layout,2024-09-16,Premium
CUST3813,Tara Virk,Pune,Viman Nagar,2026-05-13,Regular
CUST3814,Vanya Soni,Pune,Wakad,2025-11-25,New
CUST3815,Jatin Rege,Bangalore,Jayanagar,2025-07-27,New
CUST3816,Vamakshi Chad,Bangalore,Whitefield,2024-10-28,Premium
CUST3817,Yadavi Badami,Mumbai,Dadar,2023-11-26,Regular
CUST3818,Garima Lala,Mumbai,Andheri,2024-06-05,Regular
CUST3819,Mahika Upadhyay,Bangalore,BTM Layout,2026-03-05,Regular
CUST3820,Urishilla Nair,Pune,Viman Nagar,2026-03-09,New
CUST3821,Ikshita Dasgupta,Pune,Baner,2024-09-20,New
CUST3822,Rishi Karan,Bangalore,Koramangala,2024-01-01,Regular
CUST3823,Agastya Dhawan,Bangalore,Indiranagar,2023-08-14,Regular
CUST3824,Lajita Chakraborty,Mumbai,Thane,2025-08-15,Regular
CUST3825,Saanvi Dewan,Bangalore,Koramangala,2026-04-08,New
CUST3826,Anvi Johal,Bangalore,HSR Layout,2024-01-28,Regular
CUST3827,William Dugar,Mumbai,Thane,2024-05-28,Regular
CUST3828,Chandresh Chopra,Pune,Wakad,2024-07-15,New
CUST3829,Darsh Menon,Bangalore,Indiranagar,2026-05-13,Regular
CUST3830,Neha Bandi,Pune,Aundh,2025-07-11,Regular
CUST3831,Hiral Mutti,Bangalore,Jayanagar,2025-02-23,Regular
CUST3832,Dhriti Tandon,Mumbai,Powai,2025-05-13,Premium
CUST3833,Devansh Om,Mumbai,Dadar,2024-12-25,New
CUST3834,Mugdha Naik,Pune,Wakad,2025-12-09,New
CUST3835,Matthew Memon,Bangalore,Indiranagar,2026-03-12,New
CUST3836,Madhavi Shroff,Bangalore,Indiranagar,2024-11-01,Premium
CUST3837,Omkaar Sarraf,Mumbai,Bandra,2024-06-26,New
CUST3838,Fiyaz Sule,Pune,Hadapsar,2023-10-10,Premium
CUST3839,Rajata Atwal,Pune,Viman Nagar,2025-11-04,New
CUST3840,Yatin Ghosh,Bangalore,Whitefield,2023-09-07,Regular
CUST3841,Zaid Ghose,Mumbai,Powai,2024-02-04,New
CUST3842,Odika Ghose,Bangalore,BTM Layout,2025-11-09,New
CUST3843,Advik Prasad,Pune,Kothrud,2024-04-20,Premium
CUST3844,Avni Jha,Mumbai,Powai,2025-07-08,Premium
CUST3845,Nikita Mittal,Bangalore,Koramangala,2025-06-03,Premium
CUST3846,Dalbir Ahluwalia,Pune,Hadapsar,2025-05-10,Premium
CUST3847,Henry Malhotra,Pune,Baner,2024-11-08,Premium
CUST3848,Diya Manda,Bangalore,Jayanagar,2025-04-14,Premium
CUST3849,Tarak Bahl,Bangalore,Koramangala,2025-01-21,Regular
CUST3850,Gautami Bassi,Bangalore,HSR Layout,2024-09-03,Premium
CUST3851,Urvi Rastogi,Mumbai,Kurla,2023-07-11,Regular
CUST3852,Tara Chanda,Bangalore,BTM Layout,2026-01-20,New
CUST3853,Kevin Mane,Mumbai,Bandra,2025-05-22,Regular
CUST3854,Hemang Bhat,Pune,Viman Nagar,2023-06-11,Regular
CUST3855,Vasana Rout,Mumbai,Bandra,2024-12-23,Regular
CUST3856,Vihaan Bhatti,Bangalore,Jayanagar,2023-09-09,Regular
CUST3857,Chaman Garde,Pune,Kothrud,2025-05-11,New
CUST3858,Jonathan Sathe,Pune,Kothrud,2024-01-25,New
CUST3859,Radha Swaminathan,Pune,Wakad,2025-09-13,Regular
CUST3860,Sanya Dhingra,Bangalore,Indiranagar,2025-02-19,Regular
CUST3861,Advay Sahota,Pune,Baner,2023-10-24,New
CUST3862,Mohammed Gala,Pune,Aundh,2023-09-16,Regular
CUST3863,Sanya Ray,Bangalore,Indiranagar,2024-09-19,New
CUST3864,Naveen Hayre,Pune,Kothrud,2025-02-27,New
CUST3865,Faris Soni,Bangalore,HSR Layout,2026-06-02,New
CUST3866,Baljiwan Rau,Bangalore,Indiranagar,2025-12-22,Regular
CUST3867,Raksha Vohra,Pune,Viman Nagar,2025-01-29,New
CUST3868,Harrison Virk,Mumbai,Andheri,2026-01-29,New
CUST3869,Rohan Kalita,Pune,Aundh,2024-08-14,Premium
CUST3870,Kabir Bora,Pune,Wakad,2024-07-30,New
CUST3871,Waida Hora,Pune,Baner,2024-06-22,New
CUST3872,Advay Dube,Bangalore,BTM Layout,2023-11-09,New
CUST3873,Arjun Varughese,Pune,Aundh,2025-03-25,New
CUST3874,Darika Prakash,Bangalore,Whitefield,2025-03-15,Premium
CUST3875,Aachal Gupta,Pune,Wakad,2024-07-31,New
CUST3876,Aashi Ramakrishnan,Bangalore,HSR Layout,2026-01-18,Premium
CUST3877,Maya Natarajan,Mumbai,Powai,2025-08-27,Regular
CUST3878,Wriddhish Mittal,Pune,Koregaon Park,2024-11-26,Regular
CUST3879,Ronith Bajaj,Mumbai,Dadar,2024-05-16,Regular
CUST3880,Alexander Rout,Pune,Aundh,2025-01-22,New
CUST3881,Sneha Gola,Bangalore,Whitefield,2024-01-30,New
CUST3882,Veer Ramakrishnan,Mumbai,Bandra,2023-11-17,New
CUST3883,Bhavya Balasubramanian,Pune,Koregaon Park,2023-09-15,New
CUST3884,Anjali Borde,Mumbai,Bandra,2025-01-03,Regular
CUST3885,Yashoda Kumer,Mumbai,Bandra,2024-11-21,Premium
CUST3886,Ishaan Kakar,Bangalore,HSR Layout,2025-07-23,Regular
CUST3887,Balveer Reddy,Bangalore,Koramangala,2026-03-28,Regular
CUST3888,Bhavya Raman,Pune,Wakad,2023-07-06,New
CUST3889,Isaiah Vyas,Mumbai,Powai,2024-08-26,New
CUST3890,Kamala Narang,Mumbai,Andheri,2024-07-09,Regular
CUST3891,Omisha Kaur,Pune,Koregaon Park,2025-03-20,Regular
CUST3892,Vihaan Parekh,Pune,Kothrud,2023-06-22,Regular
CUST3893,Frado Chhabra,Bangalore,Indiranagar,2025-08-14,Regular
CUST3894,Harita Kapoor,Pune,Hadapsar,2024-10-27,Regular
CUST3895,Utkarsh Dua,Bangalore,Whitefield,2024-11-29,Regular
CUST3896,Jyoti Bumb,Pune,Baner,2023-06-15,Premium
CUST3897,Udyati Dutta,Bangalore,Whitefield,2025-07-13,Premium
CUST3898,Sai Chopra,Bangalore,Koramangala,2024-12-03,Regular
CUST3899,Dhriti Ram,Pune,Aundh,2025-01-18,Regular
CUST3900,Krishna Upadhyay,Mumbai,Bandra,2025-06-29,Regular
CUST3901,Vincent Chhabra,Bangalore,HSR Layout,2025-06-01,Premium
CUST3902,Ekavir Kakar,Pune,Viman Nagar,2024-02-01,Regular
CUST3903,Jagdish Mangal,Bangalore,Whitefield,2024-11-18,New
CUST3904,Yashica Sama,Mumbai,Bandra,2023-06-15,New
CUST3905,Dalaja Swaminathan,Mumbai,Powai,2026-02-25,Regular
CUST3906,Victor Gade,Mumbai,Thane,2026-03-01,Regular
CUST3907,Kritika Balasubramanian,Mumbai,Borivali,2024-01-11,Regular
CUST3908,Upadhriti Vohra,Mumbai,Bandra,2025-04-23,Premium
CUST3909,Vasana Batta,Bangalore,Indiranagar,2025-11-30,Regular
CUST3910,Tamanna Shan,Bangalore,HSR Layout,2026-04-22,Regular
CUST3911,Keya Patil,Mumbai,Borivali,2025-02-15,Regular
CUST3912,Veer Chandra,Pune,Kothrud,2024-03-19,New
CUST3913,Lohit Lalla,Bangalore,HSR Layout,2024-12-18,Regular
CUST3914,Daksha Ram,Bangalore,Jayanagar,2024-03-31,New
CUST3915,Aadi Chawla,Pune,Wakad,2025-11-06,Regular
CUST3916,Hamsini Arya,Pune,Aundh,2023-06-29,New
CUST3917,Onveer Saha,Bangalore,HSR Layout,2025-07-09,Premium
CUST3918,Anay Sarma,Pune,Koregaon Park,2024-03-24,Premium
CUST3919,Ansh Banik,Mumbai,Kurla,2025-02-13,Premium
CUST3920,Nimrat Tara,Pune,Baner,2026-03-16,Regular
CUST3921,Champak Bhalla,Bangalore,HSR Layout,2025-05-17,New
CUST3922,Utkarsh Datta,Pune,Koregaon Park,2025-10-25,Regular
CUST3923,Chaitanya Konda,Pune,Hadapsar,2023-08-10,Regular
CUST3924,Agastya Basu,Mumbai,Dadar,2023-07-21,New
CUST3925,Qabil Kade,Mumbai,Powai,2024-09-25,New
CUST3926,Faraj Chakrabarti,Pune,Hadapsar,2026-01-26,Regular
CUST3927,Widisha Malhotra,Mumbai,Kurla,2024-04-30,Regular
CUST3928,Timothy Rai,Pune,Koregaon Park,2023-09-29,New
CUST3929,Riya Tailor,Pune,Koregaon Park,2024-11-12,New
CUST3930,Januja D’Alia,Pune,Viman Nagar,2025-04-23,Premium
CUST3931,Siya Balasubramanian,Mumbai,Bandra,2024-09-03,Regular
CUST3932,Urvi Pradhan,Mumbai,Dadar,2024-03-22,New
CUST3933,Vinaya Suri,Bangalore,Jayanagar,2024-10-24,Premium
CUST3934,Jeremiah Sankar,Mumbai,Thane,2025-02-19,Regular
CUST3935,Viraj Dora,Mumbai,Kurla,2025-11-14,Regular
CUST3936,Jacob De,Pune,Baner,2025-10-18,New
CUST3937,Rajata Dasgupta,Pune,Hadapsar,2025-06-23,New
CUST3938,Kashish Chowdhury,Pune,Viman Nagar,2023-09-13,New
CUST3939,Lekha Samra,Mumbai,Kurla,2023-07-12,Regular
CUST3940,Pushti Koshy,Mumbai,Borivali,2024-11-07,Regular
CUST3941,Ladli Agrawal,Mumbai,Borivali,2024-03-07,Regular
CUST3942,Bhanumati Kibe,Bangalore,Indiranagar,2026-03-30,Regular
CUST3943,Lakshit Prasad,Pune,Baner,2024-02-15,Premium
CUST3944,Jai Kamdar,Bangalore,HSR Layout,2024-12-04,Premium
CUST3945,Shravya Ram,Pune,Hadapsar,2026-03-19,New
CUST3946,Pranav Singh,Bangalore,Koramangala,2026-04-29,New
CUST3947,Lakshit Dhar,Pune,Aundh,2026-05-25,Regular
CUST3948,Warjas Gandhi,Bangalore,BTM Layout,2025-12-24,Premium
CUST3949,Jeet Dave,Bangalore,HSR Layout,2025-03-17,Regular
CUST3950,Fitan Lalla,Bangalore,Jayanagar,2025-04-03,Regular
CUST3951,Naksh Bir,Mumbai,Bandra,2024-05-01,New
CUST3952,Anthony Nigam,Mumbai,Dadar,2024-03-02,Regular
CUST3953,Sanya Kar,Mumbai,Andheri,2026-02-22,New
CUST3954,Rachana Rege,Mumbai,Borivali,2024-12-19,Regular
CUST3955,Jagdish Kade,Mumbai,Andheri,2023-10-26,New
CUST3956,Dominic Walia,Pune,Viman Nagar,2023-12-12,New
CUST3957,Turvi Shankar,Pune,Viman Nagar,2024-04-12,New
CUST3958,Zilmil Ben,Mumbai,Bandra,2025-10-01,Regular
CUST3959,Ekta Pillai,Bangalore,Koramangala,2024-05-22,New
CUST3960,Nitesh Vyas,Pune,Viman Nagar,2023-09-17,Regular
CUST3961,Zashil Nagi,Bangalore,HSR Layout,2026-04-26,New
CUST3962,Caleb Reddy,Mumbai,Andheri,2024-07-28,Premium
CUST3963,Jagat Parmar,Pune,Baner,2025-03-08,Regular
CUST3964,Unnati Hayre,Mumbai,Borivali,2025-05-31,New
CUST3965,Riya Thaman,Mumbai,Dadar,2023-06-22,Regular
CUST3966,Irya Vyas,Pune,Hadapsar,2024-05-25,Regular
CUST3967,Christopher Kalla,Mumbai,Thane,2026-03-20,Premium
CUST3968,Ekani Sani,Bangalore,Koramangala,2024-10-15,Regular
CUST3969,Wridesh Pillai,Pune,Koregaon Park,2024-06-07,Regular
CUST3970,Raagini Bal,Mumbai,Thane,2025-10-20,Regular
CUST3971,Rudra Parsa,Pune,Baner,2024-08-29,New
CUST3972,Jatin Hayer,Bangalore,HSR Layout,2025-06-26,New
CUST3973,Dayamai Jaggi,Bangalore,Koramangala,2025-07-29,Premium
CUST3974,Isaiah Bhatt,Pune,Wakad,2023-06-11,Premium
CUST3975,Kamya Mann,Bangalore,Indiranagar,2025-02-28,Regular
CUST3976,Atharv Mall,Pune,Viman Nagar,2023-10-12,Regular
CUST3977,Yahvi Khanna,Bangalore,BTM Layout,2026-03-16,Regular
CUST3978,Ekiya Mall,Mumbai,Thane,2026-02-17,Regular
CUST3979,Vritti Barman,Mumbai,Powai,2026-04-03,Regular
CUST3980,Advik Borde,Mumbai,Andheri,2025-09-06,Premium
CUST3981,Saanvi Kade,Bangalore,HSR Layout,2025-07-05,New
CUST3982,David Sha,Bangalore,BTM Layout,2025-02-23,New
CUST3983,Sudiksha Shankar,Pune,Viman Nagar,2024-03-24,Regular
CUST3984,Tejas Comar,Mumbai,Andheri,2025-10-31,Premium
CUST3985,Jonathan Chand,Pune,Aundh,2026-05-30,Premium
CUST3986,Xavier Vig,Bangalore,Koramangala,2024-01-03,Regular
CUST3987,Riya Keer,Mumbai,Powai,2024-10-25,New
CUST3988,Jasmit Bahl,Mumbai,Bandra,2025-01-25,New
CUST3989,Ekiya Date,Bangalore,Whitefield,2026-01-06,Regular
CUST3990,Chaitanya Naidu,Pune,Wakad,2025-12-27,Regular
CUST3991,Faris Nadig,Mumbai,Powai,2026-04-15,Premium
CUST3992,Bachittar Sundaram,Mumbai,Kurla,2026-04-20,Premium
CUST3993,Aadi Desai,Bangalore,Indiranagar,2024-08-29,Premium
CUST3994,Zinal Sethi,Bangalore,HSR Layout,2024-10-04,New
CUST3995,Abha Purohit,Mumbai,Thane,2024-04-16,Regular
CUST3996,Jagvi Kale,Bangalore,Jayanagar,2025-02-23,New
CUST3997,Vedika Sodhi,Mumbai,Borivali,2024-06-05,Premium
CUST3998,Oeshi Seth,Mumbai,Powai,2025-06-23,New
CUST3999,Hemangini Pingle,Mumbai,Borivali,2023-08-25,Regular
CUST4000,Omaja Nori,Bangalore,Koramangala,2025-09-16,Regular
CUST4001,Oscar Dhar,Bangalore,Koramangala,2024-11-28,Regular
CUST4002,Sanaya Sridhar,Pune,Hadapsar,2025-03-30,Premium
CUST4003,Harinakshi Kaur,Pune,Wakad,2024-05-02,Premium
CUST4004,Charles Bera,Mumbai,Thane,2023-08-14,New
CUST4005,Yashoda Swaminathan,Mumbai,Kurla,2024-02-07,New
CUST4006,Neha Bhakta,Mumbai,Kurla,2026-03-15,Regular
CUST4007,Mahika Bhat,Pune,Baner,2024-06-09,Regular
CUST4008,Upasna Luthra,Bangalore,BTM Layout,2024-11-11,Premium
CUST4009,Gauri Khurana,Mumbai,Andheri,2024-11-27,New
CUST4010,Ayaan Hora,Bangalore,Koramangala,2025-11-02,Premium
CUST4011,Dhriti Ganesan,Mumbai,Kurla,2025-07-16,Regular
CUST4012,Alexander Sridhar,Mumbai,Powai,2025-10-07,New
CUST4013,Abhimanyu Chad,Mumbai,Borivali,2023-11-05,Regular
CUST4014,Sathvik Sridhar,Bangalore,Jayanagar,2026-03-19,Regular
CUST4015,Nathaniel Jha,Mumbai,Thane,2025-11-01,New
CUST4016,Simon Sankaran,Pune,Kothrud,2024-04-21,New
CUST4017,Krish Solanki,Pune,Baner,2025-05-06,Regular
CUST4018,Oviya Mahal,Bangalore,HSR Layout,2023-08-22,New
CUST4019,Vivaan Magar,Mumbai,Kurla,2025-03-13,Regular
CUST4020,Advaith Sankar,Mumbai,Bandra,2024-02-01,New
CUST4021,Aarini Sarma,Pune,Aundh,2025-09-04,Regular
CUST4022,Pahal Sidhu,Mumbai,Powai,2024-01-13,Regular
CUST4023,Kamala Kala,Pune,Wakad,2025-10-10,New
CUST4024,Ojasvi Mahal,Mumbai,Andheri,2025-12-25,New
CUST4025,Balendra Krishna,Bangalore,HSR Layout,2023-08-07,Premium
CUST4026,Manbir Shankar,Bangalore,Indiranagar,2024-05-11,Regular
CUST4027,Ati Batta,Mumbai,Bandra,2023-08-16,Premium
CUST4028,Chandani Subramaniam,Pune,Kothrud,2023-11-25,Regular
CUST4029,Bhavini Bassi,Mumbai,Bandra,2024-09-25,New
CUST4030,Shivani Tailor,Mumbai,Thane,2025-08-23,Regular
CUST4031,Nilima Shukla,Bangalore,Indiranagar,2025-09-05,Premium
CUST4032,Devika Dyal,Mumbai,Powai,2023-12-05,Premium
CUST4033,Isaiah Khatri,Bangalore,HSR Layout,2026-03-17,Premium
CUST4034,Hemangini Morar,Bangalore,BTM Layout,2024-08-27,New
CUST4035,Lopa Misra,Bangalore,Jayanagar,2025-01-03,Regular
CUST4036,Advika Wali,Pune,Baner,2025-12-31,Regular
CUST4037,Sara Wagle,Bangalore,Jayanagar,2026-05-09,Premium
CUST4038,Girish Acharya,Bangalore,Whitefield,2024-04-17,New
CUST4039,Wishi Mody,Mumbai,Bandra,2023-11-25,Regular
CUST4040,Chandran Bedi,Mumbai,Andheri,2025-10-15,Regular
CUST4041,Isha Kurian,Bangalore,HSR Layout,2026-01-19,New
CUST4042,Rajeshri Chakraborty,Bangalore,Koramangala,2025-07-15,Premium
CUST4043,Neelima Pathak,Pune,Hadapsar,2025-09-16,Regular
CUST4044,Utkarsh Modi,Bangalore,Koramangala,2026-03-17,New
CUST4045,Harinakshi Barman,Bangalore,Indiranagar,2023-11-14,Regular
CUST4046,Xavier Saran,Bangalore,Indiranagar,2025-04-20,Regular
CUST4047,Chaman Chakrabarti,Pune,Baner,2023-10-17,New
CUST4048,Omya Vasa,Pune,Hadapsar,2024-01-26,Regular
CUST4049,Ekapad Mukherjee,Pune,Baner,2024-06-18,Premium
CUST4050,Owen Sahni,Pune,Baner,2024-11-03,Premium
CUST4051,Alka Bala,Bangalore,Koramangala,2026-03-11,Regular
CUST4052,Advika Raman,Bangalore,HSR Layout,2024-08-16,Regular
CUST4053,Saksham Sarin,Mumbai,Powai,2026-03-21,Premium
CUST4054,Gayathri Johal,Mumbai,Borivali,2025-07-02,Premium
CUST4055,Advik Sha,Mumbai,Andheri,2024-02-18,Premium
CUST4056,Advika Dugar,Mumbai,Thane,2026-03-11,Regular
CUST4057,Maya Handa,Bangalore,BTM Layout,2026-05-23,New
CUST4058,Kritika Goswami,Mumbai,Thane,2025-07-20,New
CUST4059,Widisha Kaul,Bangalore,Jayanagar,2024-01-24,Regular
CUST4060,Arya Doshi,Bangalore,Whitefield,2026-01-26,Regular
CUST4061,Indrajit Padmanabhan,Pune,Koregaon Park,2024-06-03,Premium
CUST4062,Ira Prabhu,Pune,Koregaon Park,2025-05-03,Regular
CUST4063,Ishaan Ganesh,Bangalore,HSR Layout,2024-08-01,New
CUST4064,Manya Raju,Bangalore,BTM Layout,2026-02-05,Premium
CUST4065,Nitesh Som,Pune,Hadapsar,2023-07-09,Regular
CUST4066,Yasti Srinivasan,Bangalore,Koramangala,2023-10-06,Regular
CUST4067,Januja Parsa,Mumbai,Bandra,2026-05-27,New
CUST4068,Ekiya Gala,Mumbai,Borivali,2025-10-28,Regular
CUST4069,Siddharth Varghese,Pune,Aundh,2023-08-26,Regular
CUST4070,Ranbir Randhawa,Pune,Baner,2024-04-10,Premium
CUST4071,Vamakshi Chauhan,Mumbai,Thane,2024-01-08,Premium
CUST4072,Ishanvi Chada,Bangalore,Jayanagar,2024-02-06,Regular
CUST4073,Yatan Lad,Mumbai,Andheri,2024-12-01,Premium
CUST4074,Bhavika Chana,Pune,Viman Nagar,2024-04-02,New
CUST4075,Upadhriti Pandit,Bangalore,Whitefield,2025-08-10,Regular
CUST4076,Priya Bala,Mumbai,Dadar,2025-08-16,New
CUST4077,Chameli Lalla,Mumbai,Andheri,2024-03-01,New
CUST4078,Vihaan Srivastava,Pune,Aundh,2024-06-23,Regular
CUST4079,Ishita Pal,Bangalore,Jayanagar,2024-01-16,Regular
CUST4080,Ucchal Lala,Mumbai,Bandra,2024-01-29,Premium
CUST4081,Guneet Kale,Mumbai,Bandra,2025-09-22,Regular
CUST4082,Arjun Uppal,Mumbai,Bandra,2025-07-07,Regular
CUST4083,Siya Pau,Mumbai,Kurla,2023-06-05,New
CUST4084,Yasti Aggarwal,Bangalore,HSR Layout,2024-08-11,New
CUST4085,Ishita Sampath,Bangalore,HSR Layout,2024-11-23,Premium
CUST4086,Nathaniel Sood,Pune,Kothrud,2024-11-06,Premium
CUST4087,Qadim Lanka,Bangalore,Indiranagar,2024-11-13,Regular
CUST4088,Tanvi Borra,Pune,Hadapsar,2024-04-02,Premium
CUST4089,Raghav Bajaj,Bangalore,Koramangala,2026-04-11,Regular
CUST4090,Manan Johal,Mumbai,Kurla,2026-03-27,Regular
CUST4091,Zayyan Pillai,Mumbai,Kurla,2023-12-19,Regular
CUST4092,Sanaya Kapoor,Mumbai,Bandra,2024-02-10,New
CUST4093,Madhavi Mandal,Pune,Kothrud,2024-10-22,New
CUST4094,Yashawini Dubey,Bangalore,Indiranagar,2023-10-03,New
CUST4095,Ati Gopal,Bangalore,BTM Layout,2025-12-27,Premium
CUST4096,Qarin Raju,Pune,Viman Nagar,2025-10-19,Regular
CUST4097,Charvi Sharma,Bangalore,Jayanagar,2026-03-13,New
CUST4098,Qabil Ramaswamy,Mumbai,Dadar,2025-02-08,Regular
CUST4099,Dalbir Bhattacharyya,Mumbai,Bandra,2023-07-31,New
CUST4100,Yashvi Narayan,Pune,Baner,2025-05-25,New
CUST4101,Yatin Prakash,Pune,Hadapsar,2025-03-21,Regular
CUST4102,Siya Natt,Mumbai,Kurla,2025-02-27,New
CUST4103,Bhavani Tata,Pune,Baner,2024-06-30,New
CUST4104,Eshana Mitter,Pune,Hadapsar,2024-07-03,New
CUST4105,Varsha Iyer,Bangalore,Koramangala,2024-06-18,New
CUST4106,Aashi Balay,Bangalore,Koramangala,2023-07-26,New
CUST4107,Sudiksha Reddy,Mumbai,Powai,2024-06-26,Premium
CUST4108,Tristan Chandran,Pune,Koregaon Park,2026-01-30,Regular
CUST4109,Suhani Choudhary,Mumbai,Kurla,2025-05-21,New
CUST4110,Bachittar Kade,Pune,Kothrud,2025-08-20,Regular
CUST4111,Amol Jaggi,Mumbai,Andheri,2024-04-07,Regular
CUST4112,Rayaan Dube,Bangalore,Koramangala,2023-12-12,New
CUST4113,Hemangini Nagarajan,Mumbai,Thane,2023-08-22,Premium
CUST4114,Laban Sami,Bangalore,HSR Layout,2023-11-30,Premium
CUST4115,Darika Dash,Pune,Baner,2026-02-18,New
CUST4116,Daniel Sunder,Pune,Hadapsar,2024-12-10,Regular
CUST4117,Maya Arora,Bangalore,Koramangala,2025-03-11,New
CUST4118,Samaksh Wason,Mumbai,Powai,2026-05-14,Regular
CUST4119,Falak Bath,Bangalore,BTM Layout,2025-01-13,Regular
CUST4120,Udarsh Gera,Pune,Viman Nagar,2025-01-03,Regular
CUST4121,Caleb Dube,Pune,Wakad,2026-04-17,Regular
CUST4122,Varsha Arya,Bangalore,Koramangala,2025-06-08,Regular
CUST4123,Falak Mitra,Pune,Wakad,2025-01-02,Premium
CUST4124,Veer Nadkarni,Pune,Wakad,2024-07-03,New
CUST4125,Tripti Kadakia,Pune,Wakad,2024-01-15,New
CUST4126,Parth Pandit,Bangalore,Indiranagar,2024-08-13,New
CUST4127,Yatin Ramaswamy,Mumbai,Bandra,2026-04-08,Premium
CUST4128,Riya Jayaraman,Mumbai,Dadar,2024-10-05,Regular
CUST4129,Frederick Pall,Mumbai,Thane,2024-11-06,Regular
CUST4130,Shravya Hegde,Mumbai,Thane,2025-12-01,Regular
CUST4131,Devika Parekh,Mumbai,Bandra,2025-09-21,New
CUST4132,Abhiram Kata,Pune,Hadapsar,2025-08-21,Premium
CUST4133,Ubika Goel,Bangalore,Whitefield,2026-01-05,Premium
CUST4134,Diya Murty,Pune,Viman Nagar,2024-09-04,Regular
CUST4135,Nisha Banerjee,Bangalore,Whitefield,2023-09-08,New
CUST4136,Indali Dutt,Pune,Hadapsar,2024-02-21,Regular
CUST4137,Amruta Joshi,Mumbai,Thane,2026-01-27,Regular
CUST4138,Upadhriti Char,Mumbai,Kurla,2025-11-15,Regular
CUST4139,Kai Aggarwal,Pune,Viman Nagar,2025-08-14,Regular
CUST4140,Kavya Chada,Pune,Viman Nagar,2023-08-20,Regular
CUST4141,Ekta Agarwal,Bangalore,Koramangala,2025-02-04,Regular
CUST4142,Aadhya Sharaf,Pune,Viman Nagar,2026-03-24,New
CUST4143,Gautami Raja,Mumbai,Powai,2025-01-31,Regular
CUST4144,Andrew Sankar,Bangalore,BTM Layout,2024-11-17,Regular
CUST4145,Zashil Rattan,Pune,Koregaon Park,2024-12-22,New
CUST4146,Onkar Chatterjee,Mumbai,Thane,2025-02-19,Regular
CUST4147,Joshua Yogi,Mumbai,Bandra,2025-04-16,New
